satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
657,23,13,1441,885,61.41568355308814
658,23,14,1441,878,60.92990978487162
659,23,15,1441,875,60.72172102706454
660,23,16,1441,881,61.1380985426787
661,23,17,1441,879,60.99930603747398
662,23,18,1441,876,60.7911172796669
663,23,19,1441,883,61.27689104788342
664,23,20,1441,890,61.76266481609993
665,23,21,1441,897,62.248438584316446
666,23,22,1441,904,62.734212352532964
667,23,23,1441,911,63.21998612074948
668,23,24,1441,918,63.70575988896599
669,23,25,1441,931,64.60791117279666
670,23,26,1441,939,65.16308119361554
671,23,27,1441,939,65.16308119361554
672,24,0,1441,944,65.51006245662734
673,24,1,1441,948,65.78764746703678
674,24,2,1441,951,65.99583622484386
675,24,3,1441,951,65.99583622484386
676,24,4,1441,948,65.78764746703678
677,24,5,1441,938,65.09368494101318
678,24,6,1441,927,64.33032616238724
679,24,7,1441,920,63.84455239417071
680,24,8,1441,913,63.3587786259542
681,24,9,1441,906,62.87300485773768
682,24,10,1441,901,62.526023594725885
683,24,11,1441,900,62.456627342123525
684,24,12,1441,893,61.97085357390701
685,24,13,1441,886,61.48507980569049
686,24,14,1441,880,61.06870229007634
687,24,15,1441,873,60.58292852185982
688,24,16,1441,873,60.58292852185982
689,24,17,1441,876,60.7911172796669
690,24,18,1441,883,61.27689104788342
691,24,19,1441,890,61.76266481609993
692,24,20,1441,903,62.664816099930604
693,24,21,1441,911,63.21998612074948
694,24,22,1441,918,63.70575988896599
695,24,23,1441,925,64.19153365718252
696,24,24,1441,926,64.26092990978488
697,24,25,1441,931,64.60791117279666
698,24,26,1441,938,65.09368494101318
699,24,27,1441,944,65.51006245662734
700,25,0,1441,951,65.99583622484386
701,25,1,1441,951,65.99583622484386
702,25,2,1441,951,65.99583622484386
703,25,3,1441,948,65.78764746703678
704,25,4,1441,935,64.8854961832061
705,25,5,1441,927,64.33032616238724
706,25,6,1441,920,63.84455239417071
