satellite_id,plane,slot,samples,sunlit_samples,sunlit_ratio_pct
709,20,29,1441,927,64.33032616238724
710,20,30,1441,934,64.81609993060374
711,20,31,1441,940,65.2324774462179
712,20,32,1441,946,65.64885496183206
713,20,33,1441,951,65.99583622484386
714,21,0,1441,939,65.16308119361554
715,21,1,1441,944,65.51006245662734
716,21,2,1441,950,65.9264399722415
717,21,3,1441,957,66.41221374045801
718,21,4,1441,962,66.75919500346981
719,21,5,1441,967,67.10617626648161
720,21,6,1441,967,67.10617626648161
721,21,7,1441,967,67.10617626648161
722,21,8,1441,966,67.03678001387925
723,21,9,1441,966,67.03678001387925
724,21,10,1441,967,67.10617626648161
725,21,11,1441,967,67.10617626648161
726,21,12,1441,966,67.03678001387925
727,21,13,1441,967,67.10617626648161
728,21,14,1441,961,66.68979875086745
729,21,15,1441,956,66.34281748785565
730,21,16,1441,951,65.99583622484386
731,21,17,1441,945,65.5794587092297
732,21,18,1441,939,65.16308119361554
733,21,19,1441,932,64.67730742539902
734,21,20,1441,927,64.33032616238724
735,21,21,1441,922,63.98334489937543
736,21,22,1441,916,63.56696738376127
737,21,23,1441,910,63.15058986814712
738,21,24,1441,904,62.734212352532964
739,21,25,1441,898,62.317834836918806
740,21,26,1441,899,62.387231089521165
741,21,27,1441,900,62.456627342123525
742,21,28,1441,905,62.803608605135324
743,21,29,1441,910,63.15058986814712
744,21,30,1441,916,63.56696738376127
745,21,31,1441,922,63.98334489937543
746,21,32,1441,928,64.3997224149896
747,21,33,1441,933,64.74670367800138
748,22,0,1441,930,64.53851492019432
749,22,1,1441,936,64.95489243580846
750,22,2,1441,940,65.2324774462179
751,22,3,1441,947,65.71825121443442
752,22,4,1441,953,66.13462873004858
753,22,5,1441,955,66.2734212352533
754,22,6,1441,954,66.20402498265094
755,22,7,1441,955,66.2734212352533
756,22,8,1441,955,66.2734212352533
757,22,9,1441,954,66.20402498265094
758,22,10,1441,954,66.20402498265094
759,22,11,1441,955,66.2734212352533
760,22,12,1441,955,66.2734212352533
761,22,13,1441,951,65.99583622484386
762,22,14,1441,945,65.5794587092297
763,22,15,1441,940,65.2324774462179
764,22,16,1441,934,64.81609993060374
765,22,17,1441,928,64.3997224149896
766,22,18,1441,923,64.0527411519778
767,22,19,1441,917,63.63636363636363
768,22,20,1441,911,63.21998612074948
769,22,21,1441,904,62.734212352532964
770,22,22,1441,900,62.456627342123525
771,22,23,1441,894,62.04024982650937
772,22,24,1441,888,61.62387231089521
773,22,25,1441,884,61.34628730048578
774,22,26,1441,884,61.34628730048578
775,22,27,1441,890,61.76266481609993
776,22,28,1441,896,62.179042331714086
777,22,29,1441,901,62.526023594725885
778,22,30,1441,907,62.94240111034004
779,22,31,1441,912,63.28938237335184
780,22,32,1441,918,63.70575988896599
781,22,33,1441,924,64.12213740458016
782,23,0,1441,926,64.26092990978488
783,23,1,1441,932,64.67730742539902
